Timestamp,Elapsed Time (s),Voltage (V),Current (A),Amp-hours (Ah),Watt-hours (Wh)
2026-02-08T21:38:32.320077,328.65,12.5399,2.9950,0.2733,3.3540
2026-02-08T21:38:33.323287,329.65,12.5411,2.9950,0.2741,3.3644
2026-02-08T21:38:34.318367,330.65,12.5424,2.9950,0.2749,3.3749
2026-02-08T21:38:35.319295,331.66,12.5436,2.9950,0.2758,3.3853
2026-02-08T21:38:36.332997,332.65,12.5451,2.9950,0.2766,3.3957
2026-02-08T21:38:37.349180,333.65,12.5463,2.9950,0.2774,3.4062
2026-02-08T21:38:38.316409,334.65,12.5476,2.9949,0.2783,3.4166
2026-02-08T21:38:39.316778,335.65,12.5488,2.9950,0.2791,3.4270
2026-02-08T21:38:40.317127,336.65,12.5500,2.9950,0.2799,3.4375
2026-02-08T21:38:41.316689,337.65,12.5512,2.9950,0.2807,3.4479
2026-02-08T21:38:42.318831,338.65,12.5525,2.9950,0.2816,3.4584
2026-02-08T21:38:43.322512,339.65,12.5539,2.9950,0.2824,3.4688
2026-02-08T21:38:44.316892,340.65,12.5551,2.9950,0.2832,3.4792
2026-02-08T21:38:45.318608,341.65,12.5563,2.9949,0.2841,3.4897
2026-02-08T21:38:46.332180,342.65,12.5572,2.9949,0.2849,3.5001
2026-02-08T21:38:47.346946,343.65,12.5588,2.9949,0.2857,3.5106
2026-02-08T21:38:48.316400,344.65,12.5600,2.9949,0.2866,3.5210
2026-02-08T21:38:49.319755,345.66,12.5612,2.9949,0.2874,3.5315
2026-02-08T21:38:50.317200,346.65,12.5620,2.9949,0.2882,3.5419
2026-02-08T21:38:50.643152,346.98,12.5625,2.9949,0.2885,3.5453
2026-02-08T21:38:50.689781,347.01,12.5625,2.9949,0.2885,3.5457
2026-02-08T21:38:50.744929,347.06,12.5630,2.9949,0.2886,3.5462
2026-02-08T21:38:51.773903,348.11,12.5642,2.9949,0.2894,3.5571
2026-02-08T21:38:52.789225,349.11,12.5654,2.9949,0.2903,3.5676
2026-02-08T21:38:53.804070,350.11,12.5667,2.9949,0.2911,3.5781
2026-02-08T21:38:54.773223,351.11,12.5678,2.9949,0.2919,3.5885
2026-02-08T21:38:55.774035,352.11,12.5691,2.9949,0.2928,3.5990
2026-02-08T21:38:56.773136,353.11,12.5703,2.9949,0.2936,3.6094
2026-02-08T21:38:57.786294,354.11,12.5711,2.9949,0.2944,3.6199
2026-02-08T21:38:58.794870,355.11,12.5728,2.9949,0.2953,3.6304
2026-02-08T21:38:59.772862,356.11,12.5741,2.9949,0.2961,3.6408
2026-02-08T21:39:00.772224,357.11,12.5752,2.9949,0.2969,3.6513
2026-02-08T21:39:01.775354,358.11,12.5760,2.9949,0.2978,3.6618
2026-02-08T21:39:02.781115,359.11,12.5772,2.9949,0.2986,3.6722
2026-02-08T21:39:03.785571,360.11,12.5788,2.9949,0.2994,3.6827
2026-02-08T21:39:04.772941,361.11,12.5796,2.9949,0.3003,3.6931
2026-02-08T21:39:05.773104,362.11,12.5808,2.9949,0.3011,3.7036
2026-02-08T21:39:06.773309,363.11,12.5821,2.9949,0.3019,3.7141
2026-02-08T21:39:07.788715,364.11,12.5833,2.9949,0.3028,3.7245
2026-02-08T21:39:08.794259,365.11,12.5844,2.9949,0.3036,3.7350
2026-02-08T21:39:09.773926,366.11,12.5856,2.9949,0.3044,3.7455
2026-02-08T21:39:10.773660,367.11,12.5868,2.9949,0.3053,3.7559
2026-02-08T21:39:11.773505,368.11,12.5881,2.9949,0.3061,3.7664
2026-02-08T21:39:12.793865,369.11,12.5892,2.9949,0.3069,3.7769
2026-02-08T21:39:13.803301,370.11,12.5904,2.9949,0.3078,3.7874
2026-02-08T21:39:14.776904,371.11,12.5917,2.9949,0.3086,3.7979
2026-02-08T21:39:15.775601,372.11,12.5928,2.9949,0.3094,3.8083
2026-02-08T21:39:16.773261,373.11,12.5940,2.9949,0.3102,3.8188
2026-02-08T21:39:17.784148,374.11,12.5952,2.9949,0.3111,3.8293
2026-02-08T21:39:18.792987,375.11,12.5963,2.9949,0.3119,3.8398
2026-02-08T21:39:19.773922,376.11,12.5975,2.9949,0.3127,3.8502
2026-02-08T21:39:20.774077,377.11,12.5987,2.9949,0.3136,3.8607
2026-02-08T21:39:21.772360,378.11,12.5999,2.9949,0.3144,3.8712
2026-02-08T21:39:22.779207,379.11,12.6011,2.9949,0.3152,3.8817
2026-02-08T21:39:23.784255,380.11,12.6022,2.9949,0.3161,3.8922
2026-02-08T21:39:24.773138,381.11,12.6034,2.9949,0.3169,3.9026
2026-02-08T21:39:25.773850,382.11,12.6046,2.9949,0.3177,3.9131
2026-02-08T21:39:26.776287,383.11,12.6058,2.9949,0.3186,3.9236
2026-02-08T21:39:27.776019,384.11,12.6069,2.9949,0.3194,3.9341
2026-02-08T21:39:28.775505,385.11,12.6080,2.9949,0.3202,3.9446
2026-02-08T21:39:29.772268,386.11,12.6093,2.9949,0.3211,3.9551
2026-02-08T21:39:30.774167,387.11,12.6104,2.9949,0.3219,3.9656
2026-02-08T21:39:31.790390,388.11,12.6112,2.9949,0.3227,3.9761
2026-02-08T21:39:32.799008,389.11,12.6128,2.9949,0.3236,3.9866
2026-02-08T21:39:33.773713,390.11,12.6139,2.9949,0.3244,3.9971
2026-02-08T21:39:34.773089,391.11,12.6151,2.9949,0.3252,4.0075
2026-02-08T21:39:35.773007,392.11,12.6158,2.9949,0.3261,4.0180
2026-02-08T21:39:36.105119,392.44,12.6162,2.9949,0.3263,4.0215
2026-02-08T21:39:36.189535,392.53,12.6165,2.9949,0.3264,4.0224
2026-02-08T21:39:36.222341,392.56,12.6165,2.9949,0.3264,4.0228
2026-02-08T21:39:36.248280,392.59,12.6165,2.9949,0.3264,4.0230
2026-02-08T21:39:36.297442,392.62,12.6165,2.9949,0.3265,4.0234
2026-02-08T21:39:37.323731,393.66,12.6178,2.9949,0.3273,4.0343
2026-02-08T21:39:38.323420,394.66,12.6189,2.9949,0.3282,4.0448
2026-02-08T21:39:39.323650,395.66,12.6200,2.9949,0.3290,4.0553
2026-02-08T21:39:40.327448,396.66,12.6212,2.9949,0.3298,4.0658
2026-02-08T21:39:41.330610,397.66,12.6223,2.9949,0.3307,4.0763
2026-02-08T21:39:42.324348,398.66,12.6234,2.9949,0.3315,4.0868
2026-02-08T21:39:43.323096,399.66,12.6245,2.9949,0.3323,4.0973
2026-02-08T21:39:44.324521,400.66,12.6257,2.9949,0.3332,4.1078
2026-02-08T21:39:45.335071,401.66,12.6269,2.9949,0.3340,4.1183
2026-02-08T21:39:46.339695,402.66,12.6280,2.9949,0.3348,4.1288
2026-02-08T21:39:47.323805,403.66,12.6291,2.9949,0.3357,4.1393
2026-02-08T21:39:48.323266,404.66,12.6303,2.9949,0.3365,4.1498
2026-02-08T21:39:49.323755,405.66,12.6314,2.9949,0.3373,4.1604
2026-02-08T21:39:50.330634,406.66,12.6326,2.9949,0.3382,4.1709
2026-02-08T21:39:51.330381,407.66,12.6336,2.9949,0.3390,4.1814
2026-02-08T21:39:52.325072,408.66,12.6348,2.9949,0.3398,4.1919
2026-02-08T21:39:53.322727,409.66,12.6360,2.9948,0.3407,4.2024
2026-02-08T21:39:54.323975,410.66,12.6371,2.9948,0.3415,4.2129
2026-02-08T21:39:55.334340,411.66,12.6378,2.9948,0.3423,4.2234
2026-02-08T21:39:56.338549,412.66,12.6393,2.9948,0.3431,4.2339
2026-02-08T21:39:57.324055,413.66,12.6404,2.9948,0.3440,4.2445
2026-02-08T21:39:58.325428,414.66,12.6412,2.9948,0.3448,4.2550
2026-02-08T21:39:59.322913,415.66,12.6422,2.9948,0.3456,4.2655
2026-02-08T21:40:00.325361,416.66,12.6437,2.9948,0.3465,4.2760
2026-02-08T21:40:01.328874,417.66,12.6450,2.9948,0.3473,4.2865
2026-02-08T21:40:02.326634,418.66,12.6457,2.9948,0.3481,4.2971
2026-02-08T21:40:03.325368,419.66,12.6467,2.9948,0.3490,4.3076
2026-02-08T21:40:04.325264,420.66,12.6478,2.9948,0.3498,4.3181
2026-02-08T21:40:05.323404,421.66,12.6490,2.9948,0.3506,4.3286
2026-02-08T21:40:06.355169,422.66,12.6501,2.9948,0.3515,4.3391
2026-02-08T21:40:07.323077,423.66,12.6511,2.9948,0.3523,4.3496
2026-02-08T21:40:08.324110,424.66,12.6522,2.9948,0.3531,4.3602
2026-02-08T21:40:09.327076,425.66,12.6533,2.9948,0.3540,4.3707
2026-02-08T21:40:10.337543,426.66,12.6545,2.9948,0.3548,4.3812
2026-02-08T21:40:11.346981,427.66,12.6556,2.9948,0.3556,4.3917
2026-02-08T21:40:12.324498,428.66,12.6566,2.9948,0.3565,4.4023
2026-02-08T21:40:13.323054,429.66,12.6578,2.9948,0.3573,4.4128
2026-02-08T21:40:14.113510,430.45,12.6585,2.9948,0.3579,4.4211
2026-02-08T21:40:14.140576,430.48,12.6585,2.9948,0.3580,4.4214
2026-02-08T21:40:14.204550,430.54,12.6585,2.9948,0.3580,4.4221
2026-02-08T21:40:14.251939,430.59,12.6588,2.9948,0.3581,4.4226
2026-02-08T21:40:15.277797,431.61,12.6598,2.9948,0.3589,4.4334
2026-02-08T21:40:16.289627,432.61,12.6610,2.9948,0.3597,4.4439
2026-02-08T21:40:17.302355,433.61,12.6620,2.9948,0.3606,4.4545
2026-02-08T21:40:18.277804,434.61,12.6633,2.9948,0.3614,4.4650
2026-02-08T21:40:19.277032,435.61,12.6643,2.9948,0.3622,4.4755
2026-02-08T21:40:20.276765,436.61,12.6653,2.9948,0.3631,4.4861
2026-02-08T21:40:21.288090,437.61,12.6661,2.9948,0.3639,4.4966
2026-02-08T21:40:22.293100,438.61,12.6675,2.9948,0.3647,4.5071
2026-02-08T21:40:23.276925,439.61,12.6685,2.9948,0.3656,4.5177
2026-02-08T21:40:24.276945,440.61,12.6697,2.9948,0.3664,4.5282
2026-02-08T21:40:25.280202,441.62,12.6703,2.9948,0.3672,4.5388
2026-02-08T21:40:26.280524,442.61,12.6718,2.9948,0.3681,4.5493
2026-02-08T21:40:27.283948,443.61,12.6729,2.9948,0.3689,4.5598
2026-02-08T21:40:28.277355,444.61,12.6736,2.9948,0.3697,4.5704
2026-02-08T21:40:29.276961,445.61,12.6747,2.9948,0.3706,4.5809
2026-02-08T21:40:30.282601,446.61,12.6757,2.9948,0.3714,4.5915
2026-02-08T21:40:31.308758,447.61,12.6771,2.9948,0.3722,4.6020
2026-02-08T21:40:32.278250,448.61,12.6778,2.9948,0.3731,4.6126
2026-02-08T21:40:33.277458,449.61,12.6788,2.9948,0.3739,4.6231
2026-02-08T21:40:34.278059,450.61,12.6799,2.9948,0.3747,4.6337
2026-02-08T21:40:35.294480,451.61,12.6810,2.9948,0.3756,4.6442
2026-02-08T21:40:36.299159,452.61,12.6821,2.9948,0.3764,4.6548
2026-02-08T21:40:37.276252,453.61,12.6832,2.9948,0.3772,4.6653
2026-02-08T21:40:38.280425,454.62,12.6842,2.9948,0.3780,4.6759
2026-02-08T21:40:39.279369,455.61,12.6853,2.9948,0.3789,4.6864
2026-02-08T21:40:40.289637,456.61,12.6863,2.9948,0.3797,4.6970
2026-02-08T21:40:41.289085,457.61,12.6873,2.9948,0.3805,4.7075
2026-02-08T21:40:42.278447,458.61,12.6885,2.9948,0.3814,4.7181
2026-02-08T21:40:43.278253,459.61,12.6895,2.9948,0.3822,4.7286
2026-02-08T21:40:44.277900,460.61,12.6907,2.9948,0.3830,4.7392
2026-02-08T21:40:45.277303,461.61,12.6916,2.9947,0.3839,4.7498
2026-02-08T21:40:46.280391,462.61,12.6926,2.9947,0.3847,4.7603
2026-02-08T21:40:47.278644,463.61,12.6937,2.9947,0.3855,4.7709
2026-02-08T21:40:48.277326,464.61,12.6947,2.9947,0.3864,4.7814
2026-02-08T21:40:49.290492,465.61,12.6958,2.9947,0.3872,4.7920
2026-02-08T21:40:50.284663,466.62,12.6965,2.9947,0.3880,4.8026
2026-02-08T21:40:51.289836,467.62,12.6978,2.9947,0.3889,4.8131
2026-02-08T21:40:52.277208,468.61,12.6989,2.9947,0.3897,4.8237
2026-02-08T21:40:53.277789,469.61,12.6999,2.9947,0.3905,4.8342
2026-02-08T21:40:54.277215,470.61,12.7006,2.9947,0.3914,4.8448
2026-02-08T21:40:55.311725,471.61,12.7020,2.9947,0.3922,4.8554
2026-02-08T21:40:56.279634,472.61,12.7030,2.9947,0.3930,4.8659
2026-02-08T21:40:57.278298,473.61,12.7039,2.9947,0.3939,4.8765
2026-02-08T21:40:58.277879,474.61,12.7046,2.9947,0.3947,4.8871
2026-02-08T21:40:59.295206,475.61,12.7057,2.9947,0.3955,4.8976
2026-02-08T21:41:00.304452,476.61,12.7070,2.9947,0.3963,4.9082
2026-02-08T21:41:01.277874,477.61,12.7077,2.9947,0.3972,4.9188
2026-02-08T21:41:02.278134,478.61,12.7086,2.9947,0.3980,4.9294
2026-02-08T21:41:03.280046,479.62,12.7098,2.9947,0.3988,4.9400
2026-02-08T21:41:04.278351,480.61,12.7108,2.9947,0.3997,4.9505
2026-02-08T21:41:05.313625,481.62,12.7118,2.9947,0.4005,4.9611
2026-02-08T21:41:06.280660,482.62,12.7128,2.9947,0.4013,4.9717
2026-02-08T21:41:07.278196,483.61,12.7138,2.9947,0.4022,4.9822
2026-02-08T21:41:08.277279,484.61,12.7149,2.9947,0.4030,4.9928
2026-02-08T21:41:09.294651,485.61,12.7158,2.9947,0.4038,5.0034
2026-02-08T21:41:10.302713,486.61,12.7170,2.9947,0.4047,5.0140
2026-02-08T21:41:11.280172,487.62,12.7181,2.9947,0.4055,5.0246
2026-02-08T21:41:12.278032,488.61,12.7191,2.9947,0.4063,5.0351
2026-02-08T21:41:13.277796,489.61,12.7200,2.9947,0.4072,5.0457
2026-02-08T21:41:14.288829,490.62,12.7211,2.9947,0.4080,5.0563
2026-02-08T21:41:15.293167,491.61,12.7221,2.9947,0.4088,5.0669
2026-02-08T21:41:16.276111,492.61,12.7230,2.9947,0.4097,5.0774
2026-02-08T21:41:16.581966,492.91,12.7234,2.9947,0.4099,5.0806
2026-02-08T21:41:16.629130,492.97,12.7234,2.9947,0.4100,5.0812
2026-02-08T21:41:16.658582,493.00,12.7234,2.9947,0.4100,5.0815
2026-02-08T21:41:17.707995,494.02,12.7243,2.9947,0.4108,5.0924
2026-02-08T21:41:18.685275,495.02,12.7253,2.9947,0.4117,5.1029
2026-02-08T21:41:19.684970,496.02,12.7263,2.9947,0.4125,5.1135
2026-02-08T21:41:20.686123,497.02,12.7274,2.9947,0.4133,5.1241
2026-02-08T21:41:21.695296,498.02,12.7284,2.9947,0.4142,5.1347
2026-02-08T21:41:22.699063,499.02,12.7294,2.9947,0.4150,5.1453
2026-02-08T21:41:23.686003,500.02,12.7303,2.9947,0.4158,5.1559
2026-02-08T21:41:24.686258,501.02,12.7313,2.9947,0.4167,5.1665
2026-02-08T21:41:25.688193,502.02,12.7323,2.9947,0.4175,5.1771
2026-02-08T21:41:26.685565,503.02,12.7332,2.9947,0.4183,5.1877
2026-02-08T21:41:27.689011,504.02,12.7343,2.9947,0.4191,5.1983
2026-02-08T21:41:28.685001,505.02,12.7353,2.9947,0.4200,5.2088
2026-02-08T21:41:29.685871,506.02,12.7363,2.9947,0.4208,5.2194
2026-02-08T21:41:30.699728,507.02,12.7373,2.9947,0.4216,5.2300
2026-02-08T21:41:31.714586,508.02,12.7382,2.9947,0.4225,5.2407
2026-02-08T21:41:32.685789,509.02,12.7392,2.9947,0.4233,5.2512
2026-02-08T21:41:33.688653,510.02,12.7402,2.9947,0.4241,5.2619
2026-02-08T21:41:34.686081,511.02,12.7408,2.9947,0.4250,5.2724
2026-02-08T21:41:35.685970,512.02,12.7418,2.9947,0.4258,5.2830
2026-02-08T21:41:36.689171,513.02,12.7431,2.9947,0.4266,5.2936
2026-02-08T21:41:37.688432,514.02,12.7440,2.9947,0.4275,5.3042
2026-02-08T21:41:38.685348,515.02,12.7447,2.9947,0.4283,5.3148
2026-02-08T21:41:39.686375,516.02,12.7457,2.9947,0.4291,5.3254
2026-02-08T21:41:40.704768,517.02,12.7468,2.9947,0.4300,5.3360
2026-02-08T21:41:41.713477,518.02,12.7480,2.9947,0.4308,5.3466
2026-02-08T21:41:42.686079,519.02,12.7486,2.9947,0.4316,5.3573
2026-02-08T21:41:43.685882,520.02,12.7496,2.9947,0.4325,5.3679
2026-02-08T21:41:44.686201,521.02,12.7505,2.9947,0.4333,5.3785
2026-02-08T21:41:45.698670,522.02,12.7515,2.9947,0.4341,5.3891
2026-02-08T21:41:46.703603,523.02,12.7524,2.9947,0.4350,5.3997
2026-02-08T21:41:47.686815,524.02,12.7534,2.9947,0.4358,5.4103
2026-02-08T21:41:48.688933,525.02,12.7545,2.9947,0.4366,5.4209
2026-02-08T21:41:49.688469,526.02,12.7553,2.9947,0.4375,5.4315
2026-02-08T21:41:50.690389,527.02,12.7564,2.9947,0.4383,5.4421
2026-02-08T21:41:51.695131,528.02,12.7573,2.9947,0.4391,5.4528
2026-02-08T21:41:52.685634,529.02,12.7583,2.9947,0.4399,5.4633
2026-02-08T21:41:53.685595,530.02,12.7592,2.9947,0.4408,5.4740
2026-02-08T21:41:54.686038,531.02,12.7601,2.9947,0.4416,5.4846
2026-02-08T21:41:55.718594,532.02,12.7610,2.9947,0.4424,5.4952
2026-02-08T21:41:56.686114,533.02,12.7620,2.9947,0.4433,5.5058
2026-02-08T21:41:57.684217,534.02,12.7629,2.9947,0.4441,5.5164
2026-02-08T21:41:58.686114,535.02,12.7640,2.9947,0.4449,5.5270
2026-02-08T21:41:59.700941,536.02,12.7648,2.9947,0.4458,5.5377
2026-02-08T21:42:00.688641,537.02,12.7658,2.9947,0.4466,5.5483
2026-02-08T21:42:01.694081,538.02,12.7668,2.9947,0.4474,5.5589
2026-02-08T21:42:02.686409,539.02,12.7677,2.9947,0.4483,5.5695
2026-02-08T21:42:03.689073,540.02,12.7686,2.9947,0.4491,5.5802
2026-02-08T21:42:04.685496,541.02,12.7693,2.9947,0.4499,5.5908
2026-02-08T21:42:05.685694,542.02,12.7705,2.9947,0.4508,5.6014
2026-02-08T21:42:06.687250,543.02,12.7714,2.9947,0.4516,5.6120
2026-02-08T21:42:07.686764,544.02,12.7720,2.9947,0.4524,5.6226
2026-02-08T21:42:08.686601,545.02,12.7731,2.9947,0.4533,5.6333
2026-02-08T21:42:09.703421,546.02,12.7740,2.9947,0.4541,5.6439
2026-02-08T21:42:10.709253,547.02,12.7753,2.9947,0.4549,5.6545
2026-02-08T21:42:11.686651,548.02,12.7758,2.9947,0.4558,5.6651
2026-02-08T21:42:12.688386,549.02,12.7767,2.9947,0.4566,5.6758
2026-02-08T21:42:13.688697,550.02,12.7777,2.9947,0.4574,5.6864
2026-02-08T21:42:14.695346,551.02,12.7786,2.9947,0.4582,5.6970
2026-02-08T21:42:15.699235,552.02,12.7795,2.9947,0.4591,5.7077
2026-02-08T21:42:16.685646,553.02,12.7804,2.9947,0.4599,5.7183
2026-02-08T21:42:17.687575,554.02,12.7813,2.9947,0.4607,5.7289
2026-02-08T21:42:18.685612,555.02,12.7823,2.9946,0.4616,5.7396
2026-02-08T21:42:19.685357,556.02,12.7833,2.9946,0.4624,5.7502
2026-02-08T21:42:20.689088,557.02,12.7842,2.9947,0.4632,5.7608
2026-02-08T21:42:21.686285,558.02,12.7851,2.9946,0.4641,5.7715
2026-02-08T21:42:22.049644,558.39,12.7854,2.9946,0.4644,5.7753
2026-02-08T21:42:22.095638,558.42,12.7854,2.9946,0.4644,5.7757
2026-02-08T21:42:22.137622,558.47,12.7854,2.9946,0.4644,5.7762
2026-02-08T21:42:22.985418,559.32,12.7862,2.9946,0.4652,5.7853
2026-02-08T21:42:23.013564,559.35,12.7862,2.9946,0.4652,5.7856
2026-02-08T21:42:23.045056,559.38,12.7862,2.9946,0.4652,5.7859
2026-02-08T21:42:23.103475,559.42,12.7862,2.9946,0.4652,5.7863
2026-02-08T21:42:23.138530,559.48,12.7862,2.9946,0.4653,5.7869
2026-02-08T21:42:23.173301,559.51,12.7862,2.9946,0.4653,5.7873
2026-02-08T21:42:23.223685,559.55,12.7862,2.9946,0.4653,5.7877
2026-02-08T21:42:23.264680,559.60,12.7866,2.9946,0.4654,5.7882
2026-02-08T21:42:23.301332,559.64,12.7866,2.9946,0.4654,5.7887
2026-02-08T21:42:24.324654,560.66,12.7876,2.9946,0.4663,5.7995
2026-02-08T21:42:25.337459,561.66,12.7884,2.9946,0.4671,5.8102
2026-02-08T21:42:26.343619,562.66,12.7894,2.9946,0.4679,5.8208
2026-02-08T21:42:27.327080,563.66,12.7902,2.9946,0.4688,5.8315
2026-02-08T21:42:28.326313,564.66,12.7913,2.9946,0.4696,5.8421
2026-02-08T21:42:29.325327,565.66,12.7919,2.9946,0.4704,5.8527
2026-02-08T21:42:30.328655,566.66,12.7931,2.9946,0.4713,5.8634
2026-02-08T21:42:31.332830,567.66,12.7939,2.9946,0.4721,5.8740
2026-02-08T21:42:32.324447,568.66,12.7948,2.9946,0.4729,5.8847
2026-02-08T21:42:33.325124,569.66,12.7954,2.9946,0.4738,5.8953
2026-02-08T21:42:34.332915,570.66,12.7962,2.9946,0.4746,5.9060
2026-02-08T21:42:35.357159,571.66,12.7975,2.9946,0.4754,5.9166
2026-02-08T21:42:36.326544,572.66,12.7984,2.9945,0.4762,5.9272
2026-02-08T21:42:37.325261,573.66,12.7990,2.9945,0.4771,5.9379
2026-02-08T21:42:38.328148,574.66,12.8000,2.9945,0.4779,5.9486
2026-02-08T21:42:39.343818,575.66,12.8009,2.9945,0.4787,5.9592
2026-02-08T21:42:40.348057,576.66,12.8018,2.9945,0.4796,5.9698
2026-02-08T21:42:41.326171,577.66,12.8027,2.9945,0.4804,5.9805
2026-02-08T21:42:42.325192,578.66,12.8036,2.9945,0.4812,5.9911
2026-02-08T21:42:43.326328,579.66,12.8044,2.9945,0.4821,6.0018
2026-02-08T21:42:44.338952,580.66,12.8053,2.9945,0.4829,6.0125
2026-02-08T21:42:45.338690,581.66,12.8061,2.9945,0.4837,6.0231
2026-02-08T21:42:46.325501,582.66,12.8071,2.9945,0.4846,6.0337
2026-02-08T21:42:47.325392,583.66,12.8080,2.9945,0.4854,6.0444
2026-02-08T21:42:48.325065,584.66,12.8088,2.9945,0.4862,6.0550
2026-02-08T21:42:49.325375,585.66,12.8098,2.9944,0.4871,6.0657
2026-02-08T21:42:50.329050,586.66,12.8107,2.9944,0.4879,6.0764
2026-02-08T21:42:51.328366,587.66,12.8116,2.9944,0.4887,6.0870
2026-02-08T21:42:52.327478,588.66,12.8124,2.9944,0.4896,6.0977
2026-02-08T21:42:53.340047,589.66,12.8134,2.9944,0.4904,6.1083
2026-02-08T21:42:54.353230,590.66,12.8142,2.9944,0.4912,6.1190
2026-02-08T21:42:55.325917,591.66,12.8151,2.9944,0.4921,6.1296
2026-02-08T21:42:56.325522,592.66,12.8160,2.9944,0.4929,6.1403
2026-02-08T21:42:57.325848,593.66,12.8168,2.9944,0.4937,6.1510
2026-02-08T21:42:58.340476,594.66,12.8174,2.9944,0.4945,6.1617
2026-02-08T21:42:59.345164,595.66,12.8186,2.9944,0.4954,6.1723
2026-02-08T21:43:00.325788,596.66,12.8195,2.9943,0.4962,6.1830
2026-02-08T21:43:01.325626,597.66,12.8204,2.9944,0.4970,6.1936
2026-02-08T21:43:02.326435,598.66,12.8209,2.9943,0.4979,6.2043
2026-02-08T21:43:03.344429,599.66,12.8218,2.9943,0.4987,6.2150
2026-02-08T21:43:04.353604,600.66,12.8230,2.9943,0.4995,6.2256
2026-02-08T21:43:05.329023,601.66,12.8238,2.9943,0.5004,6.2363
2026-02-08T21:43:06.326620,602.66,12.8244,2.9943,0.5012,6.2470
2026-02-08T21:43:07.326008,603.66,12.8253,2.9943,0.5020,6.2576
2026-02-08T21:43:08.338483,604.66,12.8261,2.9943,0.5029,6.2683
2026-02-08T21:43:09.343223,605.66,12.8274,2.9943,0.5037,6.2790
2026-02-08T21:43:10.327878,606.66,12.8280,2.9943,0.5045,6.2896
2026-02-08T21:43:11.328057,607.66,12.8288,2.9943,0.5054,6.3003
2026-02-08T21:43:12.326257,608.66,12.8296,2.9942,0.5062,6.3110
2026-02-08T21:43:13.326408,609.66,12.8305,2.9942,0.5070,6.3216
2026-02-08T21:43:14.330905,610.66,12.8313,2.9942,0.5079,6.3323
2026-02-08T21:43:15.335552,611.66,12.8322,2.9942,0.5087,6.3430
2026-02-08T21:43:16.328685,612.66,12.8330,2.9942,0.5095,6.3537
2026-02-08T21:43:17.325740,613.66,12.8338,2.9942,0.5104,6.3643
2026-02-08T21:43:18.325724,614.66,12.8347,2.9942,0.5112,6.3750
2026-02-08T21:43:19.360256,615.66,12.8355,2.9942,0.5120,6.3857
2026-02-08T21:43:20.325615,616.66,12.8365,2.9942,0.5128,6.3963
2026-02-08T21:43:21.324448,617.66,12.8374,2.9942,0.5137,6.4070
2026-02-08T21:43:22.325317,618.66,12.8382,2.9941,0.5145,6.4177
2026-02-08T21:43:23.325752,619.66,12.8390,2.9941,0.5153,6.4284
2026-02-08T21:43:24.344215,620.66,12.8399,2.9941,0.5162,6.4391
2026-02-08T21:43:25.353417,621.66,12.8408,2.9941,0.5170,6.4498
2026-02-08T21:43:26.325453,622.66,12.8416,2.9941,0.5178,6.4604
2026-02-08T21:43:27.325816,623.66,12.8424,2.9941,0.5187,6.4711
2026-02-08T21:43:28.325683,624.66,12.8433,2.9941,0.5195,6.4818
2026-02-08T21:43:29.338117,625.66,12.8438,2.9941,0.5203,6.4925
2026-02-08T21:43:30.343084,626.66,12.8448,2.9941,0.5212,6.5032
2026-02-08T21:43:31.325601,627.66,12.8459,2.9941,0.5220,6.5138
2026-02-08T21:43:32.327571,628.66,12.8467,2.9941,0.5228,6.5245
2026-02-08T21:43:33.326722,629.66,12.8473,2.9940,0.5237,6.5352
2026-02-08T21:43:34.334119,630.66,12.8481,2.9940,0.5245,6.5459
2026-02-08T21:43:35.333784,631.66,12.8492,2.9940,0.5253,6.5566
2026-02-08T21:43:36.328434,632.66,12.8497,2.9940,0.5262,6.5673
2026-02-08T21:43:37.327383,633.66,12.8506,2.9940,0.5270,6.5780
2026-02-08T21:43:38.337387,634.66,12.8514,2.9940,0.5278,6.5887
2026-02-08T21:43:39.357628,635.66,12.8525,2.9940,0.5286,6.5993
2026-02-08T21:43:40.324827,636.66,12.8531,2.9940,0.5295,6.6100
2026-02-08T21:43:41.324194,637.66,12.8539,2.9940,0.5303,6.6207
2026-02-08T21:43:42.325949,638.66,12.8548,2.9939,0.5311,6.6314
2026-02-08T21:43:43.339815,639.66,12.8556,2.9939,0.5320,6.6421
2026-02-08T21:43:44.348116,640.66,12.8564,2.9939,0.5328,6.6528
2026-02-08T21:43:45.325427,641.66,12.8572,2.9939,0.5336,6.6635
2026-02-08T21:43:46.325286,642.66,12.8580,2.9939,0.5345,6.6742
2026-02-08T21:43:47.325705,643.66,12.8588,2.9939,0.5353,6.6849
2026-02-08T21:43:48.336440,644.66,12.8596,2.9939,0.5361,6.6956
2026-02-08T21:43:49.357253,645.66,12.8605,2.9939,0.5370,6.7063
2026-02-08T21:43:50.324845,646.66,12.8613,2.9939,0.5378,6.7169
2026-02-08T21:43:51.324799,647.66,12.8620,2.9939,0.5386,6.7276
2026-02-08T21:43:52.325076,648.66,12.8629,2.9938,0.5395,6.7383
2026-02-08T21:43:53.343577,649.66,12.8639,2.9938,0.5403,6.7491
2026-02-08T21:43:54.346928,650.66,12.8647,2.9938,0.5411,6.7597
2026-02-08T21:43:55.323860,651.66,12.8655,2.9938,0.5420,6.7704
2026-02-08T21:43:56.325082,652.66,12.8663,2.9938,0.5428,6.7811
